"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"300833B2DDD9014000000040","1617967851354403","1","32.5","15","924.125","-30.5","0.880504972246358","50.44921875","91","¡Þ",""
"300833B2DDD9014000000038","1617967851360477","1","32.5","15","924.125","-40.5","4.33196174498905","248.203125","110","0",""
"300833B2DDD9014000000042","1617967851367615","1","32.5","15","924.125","-62","5.87821437917778","336.796875","78","-¡Þ",""
"300833B2DDD9014000000039","1617967851374442","1","32.5","15","924.125","-43","0.515417544729575","29.53125","130","¡Þ",""
"300833B2DDD9014000000044","1617967851380753","1","32.5","15","924.125","-51","0.674951546669682","38.671875","84","¡Þ",""
"300833B2DDD9014000000041","1617967851386663","1","32.5","15","924.125","-53.5","0.779262240245906","44.6484375","104","¡Þ",""
"300833B2DDD9014000000037","1617967851392834","1","32.5","15","924.125","-53.5","5.5867580294795","320.09765625","39","-¡Þ",""
"300833B2DDD9014000000045","1617967851398811","1","32.5","15","924.125","-54","1.58000021152221","90.52734375","84","¡Þ",""
"300833B2DDD9014000000043","1617967851405856","1","32.5","15","924.125","-58.5","1.36217493964245","78.046875","123","¡Þ",""
"300833B2DDD9014000000040","1617967851441207","1","32.5","15","924.125","-31","0.960271973216411","55.01953125","136","0.0239758394495429",""
"300833B2DDD9014000000037","1617967851448168","1","32.5","15","924.125","-53","5.55607841372179","318.33984375","104","-0.0144659895263875",""
"300833B2DDD9014000000043","1617967851454297","1","32.5","15","924.125","-58.5","1.38058270909708","79.1015625","78","0.00991467225432743",""
"300833B2DDD9014000000041","1617967851462458","1","32.5","15","924.125","-54.5","0.905048664852528","51.85546875","84","0.043299562824168",""
"300833B2DDD9014000000038","1617967851468603","1","32.5","15","924.125","-40.5","4.31662193711019","247.32421875","78","-0.00370151982156523",""
"300833B2DDD9014000000039","1617967851474684","1","32.5","15","924.125","-43","0.527689391032661","30.234375","130","0.00319411450072076",""
"300833B2DDD9014000000044","1617967851481977","1","32.5","15","924.125","-51.5","3.85029177759296","220.60546875","78","0",""
"300833B2DDD9014000000042","1617967851489995","1","32.5","15","924.125","-62.5","5.74015610826807","328.88671875","201","-0.0294335250044048",""
"300833B2DDD9014000000045","1617967851496165","1","32.5","15","924.125","-54.5","1.69044682824998","96.85546875","78","0.0295998092736945",""
"300833B2DDD9014000000039","1617967851548534","1","32.5","15","924.125","-43","0.589048622548086","33.75","117","0.0216780247651489",""
"300833B2DDD9014000000037","1617967851556511","1","32.5","15","924.125","-53","5.65732114572224","324.140625","110","0.024381099957499",""
"300833B2DDD9014000000040","1617967851562556","1","32.5","15","924.125","-31","4.13561220413969","236.953125","52","0",""
"300833B2DDD9014000000043","1617967851569406","1","32.5","15","924.125","-58","1.42353417115788","81.5625","123","0.0097355158174806",""
"300833B2DDD9014000000038","1617967851575387","1","32.5","15","924.125","-40.5","1.14434966776269","65.56640625","91","0",""
"300833B2DDD9014000000044","1617967851582334","1","32.5","15","924.125","-51.5","3.93619470171456","225.52734375","26","0.022333180350835",""
"300833B2DDD9014000000041","1617967851588301","1","32.5","15","924.125","-54.5","1.06458266679264","60.99609375","104","0.0330761149619466",""
"300833B2DDD9014000000045","1617967851594188","1","32.5","15","924.125","-54","1.64442740461341","94.21875","91","-0.0122490802840118",""
"300833B2DDD9014000000042","1617967851600644","1","32.5","15","924.125","-63","5.68800076147996","325.8984375","136","-0.0122982025103735",""
"300833B2DDD9014000000040","1617967851633256","1","32.5","15","924.125","-31","1.00015547370144","57.3046875","78","0",""
"300833B2DDD9014000000039","1617967851641389","1","32.5","15","924.125","-42.5","0.632000084608884","36.2109375","110","0.0120687684048718",""
"300833B2DDD9014000000044","1617967851647792","1","32.5","15","924.125","-51.5","3.9423306248661","225.87890625","84","0.00244572417260877",""
"300833B2DDD9014000000041","1617967851654275","1","32.5","15","924.125","-54.5","4.24299085929168","243.10546875","71","0",""
"300833B2DDD9014000000038","1617967851660220","1","32.5","15","924.125","-40.5","1.1320778214596","64.86328125","84","-0.00377429096909516",""
"300833B2DDD9014000000042","1617967851667281","1","32.5","15","924.125","-63.5","5.6941366846315","326.25","19","0.00240245228462603",""
"300833B2DDD9014000000037","1617967851673997","1","32.5","15","924.125","-52.5","5.85980660972315","335.7421875","104","0.0449674261221816",""
"300833B2DDD9014000000045","1617967851680770","1","32.5","15","924.125","-54","1.63829148146186","93.8671875","91","-0.001849024195452",""
"300833B2DDD9014000000043","1617967851687890","1","32.5","15","924.125","-57.5","1.47262155637022","84.375","91","0.0108093725998869",""
"300833B2DDD9014000000045","1617967851737291","1","32.5","15","924.125","-54","4.828971520264","276.6796875","91","0",""
"300833B2DDD9014000000041","1617967851743247","1","32.5","15","924.125","-53.5","1.1750292835204","67.32421875","91","0",""
"300833B2DDD9014000000043","1617967851750480","1","32.5","15","924.125","-57.5","4.61114624838424","264.19921875","136","0",""
"300833B2DDD9014000000039","1617967851757260","1","32.5","15","924.125","-42.5","0.582912699396544","33.3984375","130","-0.0110531341157408",""
"300833B2DDD9014000000044","1617967851763341","1","32.5","15","924.125","-51.5","0.825281663882475","47.28515625","58","0",""
"300833B2DDD9014000000037","1617967851770998","1","32.5","15","924.125","-52.5","5.97025322645092","342.0703125","65","0.0297075270567443",""
"300833B2DDD9014000000040","1617967851777323","1","32.5","15","924.125","-30.5","0.941864203761784","53.96484375","130","-0.0105567272342794",""
"300833B2DDD9014000000042","1617967851783437","1","32.5","15","924.125","-64","5.5867580294795","320.09765625","169","-0.02411940601937",""
"300833B2DDD9014000000038","1617967851792165","1","32.5","15","924.125","-40.5","1.06458266679264","60.99609375","136","-0.0133465788153918",""
"300833B2DDD9014000000042","1617967851828443","1","32.5","15","924.125","-63.5","2.46970906849588","141.50390625","32","0",""
"300833B2DDD9014000000043","1617967851835167","1","32.5","15","924.125","-57.5","1.51250505685524","86.66015625","-6","0",""
"300833B2DDD9014000000040","1617967851841204","1","32.5","15","924.125","-30.5","4.07425297262426","233.4375","78","0",""
"300833B2DDD9014000000037","1617967851847295","1","32.5","15","924.125","-52.5","6.04388430426943","346.2890625","65","0.0251793196939264",""
"300833B2DDD9014000000045","1617967851853283","1","32.5","15","924.125","-54","1.59534001940107","91.40625","84","0",""
"300833B2DDD9014000000038","1617967851859310","1","32.5","15","924.125","-40.5","1.01242732000452","58.0078125","123","-0.0202663461102139",""
"300833B2DDD9014000000044","1617967851865584","1","32.5","15","924.125","-51.5","0.809941856003619","46.40625","58","-0.0039145030195374",""
