"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"300833B2DDD9014000000045","1617968141797177","1","32.5","15","924.125","-60","0.638136007760427","36.5625","-19","0.0042722179491227",""
"300833B2DDD9014000000038","1617968141804224","1","32.5","15","924.125","-66","6.11751538208794","350.5078125","-130","0.00090313892932848",""
"300833B2DDD9014000000037","1617968141810619","1","32.5","15","924.125","-40","5.99479691905709","343.4765625","84","-0.00139864944602248",""
"300833B2DDD9014000000040","1617968141816917","1","32.5","15","924.125","-51.5","1.65669925091649","94.921875","91","0",""
"300833B2DDD9014000000044","1617968141824551","1","32.5","15","924.125","-67.5","1.04003897418646","59.58984375","13","0.0163593105345008",""
"300833B2DDD9014000000043","1617968141862301","1","32.5","15","924.125","-62.5","0.843689433337103","48.33984375","182","0.00337766286902129",""
"300833B2DDD9014000000041","1617968141868336","1","32.5","15","924.125","-61","5.1173599083865","293.203125","-26","0",""
"300833B2DDD9014000000037","1617968141875514","1","32.5","15","924.125","-40","6.04081634269366","346.11328125","52","0.0185020663638137",""
"300833B2DDD9014000000038","1617968141881546","1","32.5","15","924.125","-65","6.09910761263331","349.453125","0","-0.00621138406497342",""
"300833B2DDD9014000000039","1617968141888960","1","32.5","15","924.125","-40","5.46710752802443","313.2421875","71","0",""
"300833B2DDD9014000000044","1617968141901901","1","32.5","15","924.125","-67.5","0.978679742671039","56.07421875","175","-0.0206971186671784",""
"300833B2DDD9014000000040","1617968141907902","1","32.5","15","924.125","-51.5","1.7088545977046","97.91015625","58","0.0149561335337727",""
"300833B2DDD9014000000042","1617968141913916","1","32.5","15","924.125","-55","4.19697143565511","240.46875","110","-0.001682960861011",""
"300833B2DDD9014000000045","1617968141920051","1","32.5","15","924.125","-60.5","0.625864161457342","35.859375","143","-0.00260579476358912",""
"300833B2DDD9014000000044","1617968141967126","1","32.5","15","924.125","-67.5","0.994019550549895","56.953125","45","0.00613615227637505",""
"300833B2DDD9014000000039","1617968141975733","1","32.5","15","924.125","-40","5.47937937432751","313.9453125","65","0.00368990844826444",""
"300833B2DDD9014000000037","1617968141982600","1","32.5","15","924.125","-40","6.04388430426943","346.2890625","117","0.000747493663460326",""
"300833B2DDD9014000000043","1617968141988541","1","32.5","15","924.125","-63","3.99141801007844","228.69140625","169","0",""
"300833B2DDD9014000000041","1617968141994538","1","32.5","15","924.125","-61","5.08361233105301","291.26953125","130","-0.0069769668539202",""
"300833B2DDD9014000000040","1617968142001491","1","32.5","15","924.125","-52","1.80089344497774","103.18359375","117","0.0256588188073318",""
"300833B2DDD9014000000042","1617968142008045","1","32.5","15","924.125","-55","4.20310735880666","240.8203125","110","0.00170077460602604",""
"300833B2DDD9014000000038","1617968142014346","1","32.5","15","924.125","-65.5","6.09910761263331","349.453125","-45","0",""
"300833B2DDD9014000000045","1617968142020848","1","32.5","15","924.125","-60","0.674951546669682","38.671875","13","0.0127061093398117",""
"300833B2DDD9014000000040","1617968142054549","1","32.5","15","924.125","-52","1.837708983887","105.29296875","123","0.0181038349983744",""
"300833B2DDD9014000000037","1617968142060573","1","32.5","15","924.125","-40","6.08683576633022","348.75","39","0.0143722248757182",""
"300833B2DDD9014000000043","1617968142066898","1","32.5","15","924.125","-63","0.886640895397901","50.80078125","110","0",""
"300833B2DDD9014000000044","1617968142073817","1","32.5","15","924.125","-67.5","1.01856324315607","58.359375","169","0.00600208875690077",""
"300833B2DDD9014000000039","1617968142080863","1","32.5","15","924.125","-40","5.50699102850945","315.52734375","84","0.00685261065355096",""
"300833B2DDD9014000000042","1617968142090492","1","32.5","15","924.125","-55","4.20310735880666","240.8203125","123","0",""
"300833B2DDD9014000000045","1617968142097023","1","32.5","15","924.125","-60","0.705631162427395","40.4296875","58","0.0105081859462176",""
"300833B2DDD9014000000038","1617968142103266","1","32.5","15","924.125","-66.5","6.03161245796634","345.5859375","-19","-0.0198044797772928",""
"300833B2DDD9014000000041","1617968142111630","1","32.5","15","924.125","-61.5","5.10202010050764","292.32421875","0","0.00410170326471386",""
"300833B2DDD9014000000037","1617968142158742","1","32.5","15","924.125","-40","6.10217557420908","349.62890625","65","0.00407695435653376",""
"300833B2DDD9014000000043","1617968142166201","1","32.5","15","924.125","-63","0.852893318064416","48.8671875","104","-0.00886687381950634",""
"300833B2DDD9014000000041","1617968142173729","1","32.5","15","924.125","-61.5","5.0529327152953","289.51171875","-65","-0.0206241276530218",""
"300833B2DDD9014000000044","1617968142181058","1","32.5","15","924.125","-67.5","1.00015547370144","57.3046875","117","-0.00447847967355652",""
"300833B2DDD9014000000039","1617968142186959","1","32.5","15","924.125","-40","5.54994249057025","317.98828125","65","0.010562561173224",""
"300833B2DDD9014000000040","1617968142192971","1","32.5","15","924.125","-52","1.88986433067511","108.28125","123","0.00983069027734257",""
"300833B2DDD9014000000045","1617968142199011","1","32.5","15","924.125","-60","0.714835047154709","40.95703125","130","0.00235457425712768",""
"300833B2DDD9014000000042","1617968142205131","1","32.5","15","924.125","-55","4.19390347407934","240.29296875","104","-0.00209473494479137",""
"300833B2DDD9014000000038","1617968142225686","1","32.5","15","924.125","-66.5","6.11137945893639","350.15625","-3","0.0170004800488329",""
"300833B2DDD9014000000037","1617968142267125","1","32.5","15","924.125","-40","6.12365130523948","350.859375","58","0.00516983978222772",""
"300833B2DDD9014000000041","1617968142276935","1","32.5","15","924.125","-62","5.14190360099267","294.609375","234","0.0224922687335432",""
"300833B2DDD9014000000045","1617968142283251","1","32.5","15","924.125","-60","0.763922432367049","43.76953125","13","0.015203439020952",""
"300833B2DDD9014000000040","1617968142289527","1","32.5","15","924.125","-52","5.06827252317416","290.390625","130","0",""
"300833B2DDD9014000000039","1617968142295622","1","32.5","15","924.125","-40","5.56835026002488","319.04296875","130","0.00441987280557204",""
"300833B2DDD9014000000038","1617968142302505","1","32.5","15","924.125","-65.5","6.19421442148222","354.90234375","149","0.0281342490012033",""
"300833B2DDD9014000000042","1617968142308546","1","32.5","15","924.125","-55.5","4.16322385832163","238.53515625","104","-0.00774028007980588",""
"300833B2DDD9014000000043","1617968142314515","1","32.5","15","924.125","-63","0.828349625458246","47.4609375","6","-0.00431765613200709",""
"300833B2DDD9014000000044","1617968142320973","1","32.5","15","924.125","-67","1.22104870715697","69.9609375","-175","0.0411915782014973",""
"300833B2DDD9014000000042","1617968142368122","1","32.5","15","924.125","-55.5","4.16322385832163","238.53515625","52","0",""
"300833B2DDD9014000000037","1617968142376005","1","32.5","15","924.125","-40","6.14512703626988","352.08984375","117","0.00514624122995213",""
"300833B2DDD9014000000038","1617968142383543","1","32.5","15","924.125","-66","6.22182607566416","356.484375","-26","0.00888984128443215",""
"300833B2DDD9014000000045","1617968142389866","1","32.5","15","924.125","-60.5","0.819145740730932","46.93359375","110","0.0135143264645277",""
"300833B2DDD9014000000040","1617968142395810","1","32.5","15","924.125","-52.5","2.03405852473636","116.54296875","52","0",""
"300833B2DDD9014000000039","1617968142402176","1","32.5","15","924.125","-40","5.62357356838876","322.20703125","110","0.0135220631418401",""
"300833B2DDD9014000000044","1617968142408197","1","32.5","15","924.125","-67.5","1.1106020904292","63.6328125","143","-0.0330374648265529",""
"300833B2DDD9014000000043","1617968142414651","1","32.5","15","924.125","-63","0.78846612497322","45.17578125","227","-0.010391860907057",""
"300833B2DDD9014000000041","1617968142420661","1","32.5","15","924.125","-62","5.04372883056799","288.984375","156","-0.017821934836077",""
"300833B2DDD9014000000037","1617968142455191","1","32.5","15","924.125","-40","3.03728196001357","174.0234375","78","0",""
"300833B2DDD9014000000039","1617968142459795","1","32.5","15","924.125","-39.5","2.49732072267782","143.0859375","78","0",""
"300833B2DDD9014000000043","1617968142464723","1","32.5","15","924.125","-62","4.03130151056347","230.9765625","0","0",""
"300833B2DDD9014000000045","1617968142470641","1","32.5","15","924.125","-59.5","0.74244670133665","42.5390625","559","-0.0247744062040583",""
"300833B2DDD9014000000044","1617968142475543","1","32.5","15","924.125","-66.5","1.09219432097458","62.578125","78","-0.00713147980090688",""
"300833B2DDD9014000000042","1617968142480615","1","32.5","15","924.125","-54.5","4.17242774304894","239.0625","-52","0.00213469566404965",""
"300833B2DDD9014000000041","1617968142485675","1","32.5","15","924.125","-62","5.24621429456889","300.5859375","-481","0.0812600828343222",""
"300833B2DDD9014000000040","1617968142490753","1","32.5","15","924.125","-52","5.28916575662969","303.046875","-156","0",""
"300833B2DDD9014000000038","1617968142496154","1","32.5","15","924.125","-65.5","6.21569015251262","356.1328125","-182","-0.00142163920834221",""
"300833B2DDD9014000000037","1617968142542272","1","32.5","15","924.125","-40","6.17273869045182","353.671875","110","0",""
"300833B2DDD9014000000045","1617968142548754","1","32.5","15","924.125","-60.5","0.831417587034017","47.63671875","-39","0.0297176793480479",""
"300833B2DDD9014000000041","1617968142555202","1","32.5","15","924.125","-62.5","5.22167060196272","299.1796875","117","-0.00921036218393574",""
"300833B2DDD9014000000042","1617968142563730","1","32.5","15","924.125","-55.5","4.12947628098815","236.6015625","117","-0.0134830715302217",""
"300833B2DDD9014000000039","1617968142569721","1","32.5","15","924.125","-40","5.67879687675264","325.37109375","71","0",""
"300833B2DDD9014000000040","1617968142577064","1","32.5","15","924.125","-52.5","2.14450514146413","122.87109375","91","0",""
"300833B2DDD9014000000038","1617968142583420","1","32.5","15","924.125","-66.5","6.16353480572451","353.14453125","0","-0.0155935164848889",""
"300833B2DDD9014000000043","1617968142589763","1","32.5","15","924.125","-63","0.98174770424681","56.25","19","0",""
"300833B2DDD9014000000044","1617968142597354","1","32.5","15","924.125","-67","1.1320778214596","64.86328125","78","0.00854273738651733",""
"300833B2DDD9014000000038","1617968142631042","1","32.5","15","924.125","-66.5","6.18501053675491","354.375","-58","0.0117660481524755",""
"300833B2DDD9014000000045","1617968142638401","1","32.5","15","924.125","-60.5","0.852893318064416","48.8671875","-32","0.00625032343655881",""
"300833B2DDD9014000000037","1617968142645517","1","32.5","15","924.125","-40","6.18194257517913","354.19921875","91","0.00232590749514202",""
"300833B2DDD9014000000040","1617968142652562","1","32.5","15","924.125","-52","5.23701040984158","300.05859375","110","0",""
"300833B2DDD9014000000044","1617968142658537","1","32.5","15","924.125","-67","1.05844674364109","60.64453125","143","-0.0313993520207819",""
"300833B2DDD9014000000039","1617968142664709","1","32.5","15","924.125","-40","5.67879687675264","325.37109375","58","0",""
"300833B2DDD9014000000043","1617968142672874","1","32.5","15","924.125","-63.5","0.951068088489098","54.4921875","130","-0.00963122889212168",""
"300833B2DDD9014000000041","1617968142678641","1","32.5","15","924.125","-62.5","5.11122398523496","292.8515625","52","-0.0233448086263762",""
"300833B2DDD9014000000042","1617968142684556","1","32.5","15","924.125","-55.5","0.994019550549895","56.953125","117","0",""
"300833B2DDD9014000000037","1617968142731985","1","32.5","15","924.125","-40","6.19114645990645","354.7265625","117","0.0027771929423132",""
"300833B2DDD9014000000038","1617968142740243","1","32.5","15","924.125","-67","5.89969011020818","338.02734375","462","-0.0681705103379462",""
"300833B2DDD9014000000041","1617968142747487","1","32.5","15","924.125","-62","5.19405894778078","297.59765625","221","0.0313924537957679",""
"300833B2DDD9014000000045","1617968142753750","1","32.5","15","924.125","-60.5","0.877437010670587","50.2734375","65","0.00555157696696547",""
"300833B2DDD9014000000040","1617968142760430","1","32.5","15","924.125","-52","5.15417544729575","295.3125","123","-0.0200360150741966",""
"300833B2DDD9014000000042","1617968142766385","1","32.5","15","924.125","-55","4.12027239626083","236.07421875","84","0",""
"300833B2DDD9014000000039","1617968142772318","1","32.5","15","924.125","-40","2.54947606946594","146.07421875","91","0",""
"300833B2DDD9014000000043","1617968142779075","1","32.5","15","924.125","-64","1.00322343527721","57.48046875","58","0.0128132862173644",""
"300833B2DDD9014000000044","1617968142785116","1","32.5","15","924.125","-67","1.17196132194463","67.1484375","84","0.0233980829243126",""
"300833B2DDD9014000000041","1617968142818323","1","32.5","15","924.125","-62","5.1603113704473","295.6640625","117","-0.012430221510227",""
"300833B2DDD9014000000037","1617968142827085","1","32.5","15","924.125","-40","6.19421442148222","354.90234375","117","0.00084170458933031",""
"300833B2DDD9014000000045","1617968142834159","1","32.5","15","924.125","-60.5","0.855961279640188","49.04296875","13","-0.00696840832639614",""
"300833B2DDD9014000000040","1617968142840247","1","32.5","15","924.125","-52","2.06780610206984","118.4765625","58","0",""
"300833B2DDD9014000000042","1617968142846260","1","32.5","15","924.125","-55.5","4.144816088867","237.48046875","45","0.00801713742175274",""
"300833B2DDD9014000000039","1617968142852235","1","32.5","15","924.125","-40","5.69106872305573","326.07421875","117","0",""
"300833B2DDD9014000000043","1617968142858258","1","32.5","15","924.125","-64","4.09572870365466","234.66796875","175","0",""
"300833B2DDD9014000000044","1617968142864344","1","32.5","15","924.125","-67","1.16275743721732","66.62109375","208","-0.00303097792871128",""
"300833B2DDD9014000000038","1617968142870324","1","32.5","15","924.125","-67","6.08069984317868","348.3984375","247","0.0363059961122181",""
"300833B2DDD9014000000040","1617968142917069","1","32.5","15","924.125","-52","2.11689348728218","121.2890625","84","0.0166714964870089",""
"300833B2DDD9014000000042","1617968142923785","1","32.5","15","924.125","-55.5","4.13254424256392","236.77734375","104","-0.00413007966180264",""
"300833B2DDD9014000000045","1617968142931296","1","32.5","15","924.125","-60.5","0.859029241215959","49.21875","6","0.000824053722529134",""
"300833B2DDD9014000000039","1617968142937344","1","32.5","15","924.125","-40","5.69106872305573","326.07421875","84","0",""
"300833B2DDD9014000000037","1617968142943259","1","32.5","15","924.125","-40","6.2064862677853","355.60546875","78","0.00275607645240114",""
"300833B2DDD9014000000041","1617968142949863","1","32.5","15","924.125","-62","5.20019487093232","297.94921875","-65","0.00791089694229179",""
"300833B2DDD9014000000044","1617968142956393","1","32.5","15","924.125","-67","1.12900985988383","64.6875","149","-0.00956563537787958",""
"300833B2DDD9014000000043","1617968142963599","1","32.5","15","924.125","-64","1.01549528158029","58.18359375","0","0",""
"300833B2DDD9014000000038","1617968142970265","1","32.5","15","924.125","-66","6.20341830620953","355.4296875","26","0.0320373446114458",""
"300833B2DDD9014000000038","1617968143007642","1","32.5","15","924.125","-66","6.24330180669456","357.71484375","19","0.0278406341811559",""
"300833B2DDD9014000000040","1617968143013821","1","32.5","15","924.125","-52","2.15064106461567","123.22265625","117","0.00910066118424878",""
"300833B2DDD9014000000039","1617968143021050","1","32.5","15","924.125","-40","5.6941366846315","326.25","91","0.000956276807460785",""
"300833B2DDD9014000000043","1617968143027498","1","32.5","15","924.125","-64","1.02163120473184","58.53515625","65","0.00250539465235176",""
"300833B2DDD9014000000041","1617968143034184","1","32.5","15","924.125","-62.5","5.21553467881118","298.828125","13","0.00474651074141154",""
"300833B2DDD9014000000037","1617968143041547","1","32.5","15","924.125","-40","6.19728238305799","355.078125","91","-0.00244321096508157",""
"300833B2DDD9014000000042","1617968143047682","1","32.5","15","924.125","-55.5","4.15095201201854","237.83203125","78","0.00387641862734267",""
"300833B2DDD9014000000044","1617968143054194","1","32.5","15","924.125","-67","1.12900985988383","64.6875","195","0",""
"300833B2DDD9014000000045","1617968143060253","1","32.5","15","924.125","-60.5","0.855961279640188","49.04296875","39","-0.00062071935951761",""
"300833B2DDD9014000000041","1617968143110812","1","32.5","15","924.125","-62","5.20939875565964","298.4765625","-78","-0.0020892129886024",""
"300833B2DDD9014000000042","1617968143117764","1","32.5","15","924.125","-55","4.16935978147317","238.88671875","71","0.0068530669597311",""
"300833B2DDD9014000000044","1617968143124499","1","32.5","15","924.125","-66.5","1.15968947564154","66.4453125","-221","0.0113855495975126",""
"300833B2DDD9014000000040","1617968143130822","1","32.5","15","924.125","-52","2.11075756413064","120.9375","39","-0.00889393581071155",""
"300833B2DDD9014000000037","1617968143137459","1","32.5","15","924.125","-40","6.18501053675491","354.375","71","-0.00333831455689851",""
"300833B2DDD9014000000045","1617968143143435","1","32.5","15","924.125","-60.5","0.843689433337103","48.33984375","104","-0.0038492032624997",""
"300833B2DDD9014000000039","1617968143150651","1","32.5","15","924.125","-40","5.70027260778304","326.6015625","65","0.00123526988904889",""
"300833B2DDD9014000000038","1617968143157529","1","32.5","15","924.125","-67","6.16046684414874","352.96875","-182","-0.0144191615952247",""
"300833B2DDD9014000000043","1617968143164608","1","32.5","15","924.125","-63.5","0.994019550549895","56.953125","-6","-0.00525428457448627",""
"300833B2DDD9014000000041","1617968143199450","1","32.5","15","924.125","-62.5","5.21860264038695","299.00390625","45","0.00270920281748164",""
"300833B2DDD9014000000039","1617968143206521","1","32.5","15","924.125","-40","5.69720464620727","326.42578125","32","-0.00143272071675877",""
"300833B2DDD9014000000037","1617968143213260","1","32.5","15","924.125","-40","6.17887461360336","354.0234375","58","-0.00211200660796856",""
"300833B2DDD9014000000038","1617968143219181","1","32.5","15","924.125","-67.5","6.02854449639057","345.41015625","-65","-0.0558292119825543",""
"300833B2DDD9014000000040","1617968143225146","1","32.5","15","924.125","-52","2.02792260158482","116.19140625","78","-0.0229129900558017",""
"300833B2DDD9014000000043","1617968143232525","1","32.5","15","924.125","-63.5","0.966407896367954","55.37109375","-26","-0.0106072847447298",""
"300833B2DDD9014000000044","1617968143238568","1","32.5","15","924.125","-67","1.01856324315607","58.359375","253","-0.0322797683549814",""
"300833B2DDD9014000000042","1617968143245547","1","32.5","15","924.125","-55","4.16015589674586","238.359375","58","-0.00187926656390864",""
"300833B2DDD9014000000045","1617968143253870","1","32.5","15","924.125","-60.5","0.809941856003619","46.40625","91","-0.00797308073435449",""
"300833B2DDD9014000000045","1617968143301440","1","32.5","15","924.125","-59.5","0.840621471761331","48.1640625","169","0.0168270141781191",""
"300833B2DDD9014000000043","1617968143306433","1","32.5","15","924.125","-62","4.06811704947272","233.0859375","130","0",""
"300833B2DDD9014000000044","1617968143312794","1","32.5","15","924.125","-65.5","1.00629139685298","57.65625","507","-0.00431364246734635",""
"300833B2DDD9014000000042","1617968143317596","1","32.5","15","924.125","-54.5","4.18469958935203","239.765625","-156","0.00888796307460895",""
"300833B2DDD9014000000041","1617968143323766","1","32.5","15","924.125","-61","5.19099098620501","297.421875","182","-0.00579503006859787",""
"300833B2DDD9014000000040","1617968143328701","1","32.5","15","924.125","-51.5","5.15417544729575","295.3125","52","0",""
"300833B2DDD9014000000037","1617968143335097","1","32.5","15","924.125","-39.5","3.00660234425586","172.265625","117","0",""
"300833B2DDD9014000000039","1617968143339783","1","32.5","15","924.125","-39.5","2.50959256898091","143.7890625","78","0",""
"300833B2DDD9014000000038","1617968143344391","1","32.5","15","924.125","-66","6.09297168948177","349.1015625","-156","0.01342519156099",""
"300833B2DDD9014000000037","1617968143376629","1","32.5","15","924.125","-40","6.13899111311834","351.73828125","71","0",""
"300833B2DDD9014000000039","1617968143382658","1","32.5","15","924.125","-40","5.65425318414647","323.96484375","91","0",""
"300833B2DDD9014000000045","1617968143389302","1","32.5","15","924.125","-60.5","0.83755351018556","47.98828125","71","-0.000911043527865431",""
"300833B2DDD9014000000042","1617968143395546","1","32.5","15","924.125","-55","4.14788405044277","237.65625","104","-0.0123226847638711",""
"300833B2DDD9014000000038","1617968143401908","1","32.5","15","924.125","-66.5","6.14512703626988","352.08984375","32","0.0236588106050439",""
"300833B2DDD9014000000041","1617968143409390","1","32.5","15","924.125","-61.5","5.19099098620501","297.421875","117","0",""
"300833B2DDD9014000000044","1617968143416086","1","32.5","15","924.125","-67","1.06458266679264","60.99609375","208","0.0147240446739432",""
"300833B2DDD9014000000043","1617968143423018","1","32.5","15","924.125","-63.5","4.08652481892735","234.140625","-13","0.0041195405813087",""
"300833B2DDD9014000000040","1617968143430618","1","32.5","15","924.125","-52.5","2.05860221734253","117.94921875","78","0",""
"300833B2DDD9014000000041","1617968143485750","1","32.5","15","924.125","-61.5","5.21246671723541","298.65234375","-91","0.00733790918173373",""
"300833B2DDD9014000000037","1617968143491789","1","32.5","15","924.125","-40","6.10524353578485","349.8046875","104","-0.00764594625649911",""
"300833B2DDD9014000000039","1617968143497678","1","32.5","15","924.125","-40","5.64504929941916","323.4375","78","-0.00208779620358144",""
"300833B2DDD9014000000044","1617968143504612","1","32.5","15","924.125","-67","1.07071858994418","61.34765625","52","0.00180842027077497",""
"300833B2DDD9014000000045","1617968143510575","1","32.5","15","924.125","-60.5","0.782330201821677","44.82421875","65","-0.0118808796353321",""
"300833B2DDD9014000000038","1617968143516569","1","32.5","15","924.125","-66","0.0276116541819415","1.58203125","91","0.0376979945059512",""
"300833B2DDD9014000000043","1617968143522885","1","32.5","15","924.125","-63","0.975611781095268","55.8984375","78","0",""
"300833B2DDD9014000000040","1617968143531788","1","32.5","15","924.125","-53","5.17258321675038","296.3671875","39","0",""
"300833B2DDD9014000000042","1617968143539549","1","32.5","15","924.125","-55","4.11720443468506","235.8984375","91","-0.00555864158700253",""
"300833B2DDD9014000000042","1617968143571506","1","32.5","15","924.125","-54.5","4.14174812729123","237.3046875","26","0.0200384532829271",""
"300833B2DDD9014000000041","1617968143576224","1","32.5","15","924.125","-60.5","5.14190360099267","294.609375","130","-0.0203490555103365",""
"300833B2DDD9014000000039","1617968143580827","1","32.5","15","924.125","-39.5","2.44209741431394","139.921875","169","0",""
"300833B2DDD9014000000044","1617968143585519","1","32.5","15","924.125","-65.5","0.711767085578938","40.78125","1614","-0.115755057709488",""
"300833B2DDD9014000000040","1617968143590229","1","32.5","15","924.125","-52.5","5.14190360099267","294.609375","-299","-0.0136969090955515",""
"300833B2DDD9014000000037","1617968143596845","1","32.5","15","924.125","-39.5","2.92069942013426","167.34375","169","0",""
"300833B2DDD9014000000043","1617968143602162","1","32.5","15","924.125","-62.5","3.99448597165421","228.8671875","651","0",""
"300833B2DDD9014000000038","1617968143607826","1","32.5","15","924.125","-65","0.042951462060798","2.4609375","273","0.00438575158318334",""
"300833B2DDD9014000000045","1617968143612799","1","32.5","15","924.125","-60","0.773126317094363","44.296875","143","-0.00234913835631493",""
"300833B2DDD9014000000041","1617968143663079","1","32.5","15","924.125","-60.5","5.10815602365918","292.67578125","136","-0.0101376681929473",""
"300833B2DDD9014000000037","1617968143669159","1","32.5","15","924.125","-40","6.0254765348148","345.234375","104","0",""
"300833B2DDD9014000000043","1617968143676618","1","32.5","15","924.125","-63.5","0.895844780125214","51.328125","136","0",""
"300833B2DDD9014000000042","1617968143682610","1","32.5","15","924.125","-55","4.15708793517009","238.18359375","78","0.00360230533758067",""
"300833B2DDD9014000000044","1617968143688995","1","32.5","15","924.125","-66.5","0.95720401164064","54.84375","-123","0.0618857369402083",""
"300833B2DDD9014000000039","1617968143697734","1","32.5","15","924.125","-40","5.53767064426716","317.28515625","45","0",""
"300833B2DDD9014000000040","1617968143704727","1","32.5","15","924.125","-53","1.7732817907958","101.6015625","26","0",""
"300833B2DDD9014000000045","1617968143717049","1","32.5","15","924.125","-60.5","0.69335931612431","39.7265625","156","-0.0199635373388789",""
"300833B2DDD9014000000038","1617968143723031","1","32.5","15","924.125","-66","6.2064862677853","355.60546875","332","-0.0270977661678502",""
"300833B2DDD9014000000041","1617968143755894","1","32.5","15","924.125","-60.5","5.0958841773561","291.97265625","91","-0.00344970560557291",""
"300833B2DDD9014000000037","1617968143762908","1","32.5","15","924.125","-40","5.96411730329937","341.71875","123","-0.0170766848596385",""
"300833B2DDD9014000000040","1617968143769176","1","32.5","15","924.125","-53","1.69658275140152","97.20703125","39","-0.0310501739535573",""
"300833B2DDD9014000000043","1617968143775409","1","32.5","15","924.125","-63","0.81300981757939","46.58203125","19","-0.0218769409563972",""
"300833B2DDD9014000000042","1617968143782164","1","32.5","15","924.125","-54.5","4.16322385832163","238.53515625","65","0.00160809422916834",""
"300833B2DDD9014000000045","1617968143789510","1","32.5","15","924.125","-60.5","0.619728238305799","35.5078125","52","-0.0265122832239067",""
"300833B2DDD9014000000039","1617968143795598","1","32.5","15","924.125","-40","5.45790364329711","312.71484375","65","-0.0212662344434943",""
"300833B2DDD9014000000038","1617968143803853","1","32.5","15","924.125","-66","6.19114645990645","354.7265625","84","-0.0049519998543288",""
"300833B2DDD9014000000044","1617968143810387","1","32.5","15","924.125","-67","0.926524395882927","53.0859375","-91","-0.00659401825864245",""
"300833B2DDD9014000000044","1617968143859066","1","32.5","15","924.125","-67","0.803805932852076","46.0546875","-71","-0.0657746514474928",""
"300833B2DDD9014000000041","1617968143865422","1","32.5","15","924.125","-60","5.0529327152953","289.51171875","6","-0.0102315890935138",""
"300833B2DDD9014000000038","1617968143872863","1","32.5","15","924.125","-66.5","6.13899111311834","351.73828125","182","-0.0197186467116405",""
"300833B2DDD9014000000042","1617968143880370","1","32.5","15","924.125","-54.5","4.20310735880666","240.8203125","32","0.0105960876503377",""
"300833B2DDD9014000000040","1617968143886318","1","32.5","15","924.125","-53","1.65056332776495","94.5703125","78","-0.0102498813122508",""
"300833B2DDD9014000000039","1617968143892718","1","32.5","15","924.125","-40.5","5.40881625808477","309.90234375","58","-0.013187167453923",""
